_id,constituency,district,name,gender,age,party,const_category,total_electors,total_const_votes,votes,candidate_voteshare_percent
2434,Magadi,Ramanagaram,Balakrishna,M,35,IND,GEN,202991,170066,288,0.17
2435,Magadi,Ramanagaram,T.Hombegowda,M,39,IND,GEN,202991,170066,392,0.23
2436,Ramanagaram,Ramanagaram,Puttaswamachari,M,72,IND,GEN,184788,148705,217,0.15
2437,Ramanagaram,Ramanagaram,Maridevaru,M,46,INC,GEN,184788,148705,58049,39.04
2438,Ramanagaram,Ramanagaram,S. Jayaram,M,53,BDBRAJP,GEN,184788,148705,302,0.2
2439,Ramanagaram,Ramanagaram,Ravikumar,M,50,IND,GEN,184788,148705,1067,0.72
2440,Ramanagaram,Ramanagaram,S R Nagaraju,M,53,KJP,GEN,184788,148705,468,0.31
2441,Ramanagaram,Ramanagaram,H S Theertha Prasad,M,30,BSRC,GEN,184788,148705,214,0.14
2442,Ramanagaram,Ramanagaram,Shivamadhu,M,50,BJP,GEN,184788,148705,1776,1.19
2443,Ramanagaram,Ramanagaram,Maridevaru,M,48,IND,GEN,184788,148705,430,0.29
2444,Ramanagaram,Ramanagaram,Fairoz Ali Khan,M,46,SDPI,GEN,184788,148705,1368,0.92
2445,Ramanagaram,Ramanagaram,G P Shankaregowda,M,32,IND,GEN,184788,148705,1140,0.77
2446,Ramanagaram,Ramanagaram,M.P.Munavar Sharif,M,55,IND,GEN,184788,148705,227,0.15
2447,Ramanagaram,Ramanagaram,H D Kumara Swamy,M,53,JD(S),GEN,184788,148705,83447,56.12
2448,Kanakapura,Ramanagaram,Shivarenuka,M,38,IND,GEN,210997,176151,699,0.4
2449,Kanakapura,Ramanagaram,J. Nataraju,M,56,IND,GEN,210997,176151,171,0.1
2450,Kanakapura,Ramanagaram,Ramesh,M,44,IND,GEN,210997,176151,280,0.16
2451,Kanakapura,Ramanagaram,Mallikarjunaiah,M,37,BSP,GEN,210997,176151,1345,0.76
2452,Kanakapura,Ramanagaram,Kalaiah,M,38,BDBRAJP,GEN,210997,176151,1178,0.67
2453,Kanakapura,Ramanagaram,B.Nagaraju,M,51,BJP,GEN,210997,176151,1807,1.03
2454,Kanakapura,Ramanagaram,M.Govindaraju,M,47,BSRC,GEN,210997,176151,453,0.26
2455,Kanakapura,Ramanagaram,Ramesh D.C,M,54,IND,GEN,210997,176151,422,0.24
2456,Kanakapura,Ramanagaram,M.Madhu,M,29,KJP,GEN,210997,176151,357,0.2
2457,Kanakapura,Ramanagaram,D.K. Shivakumar,M,51,INC,GEN,210997,176151,100007,56.77
2458,Kanakapura,Ramanagaram,K. Putta Madegowda,M,47,IND,GEN,210997,176151,211,0.12
2459,Kanakapura,Ramanagaram,P.G.R Sindhia,M,63,JD(S),GEN,210997,176151,68583,38.93
2460,Kanakapura,Ramanagaram,K.V. Vishwanath,M,54,IND,GEN,210997,176151,638,0.36
2461,Channapatna,Ramanagaram,M.Yogesh,M,26,IND,GEN,198764,168511,290,0.17
2462,Channapatna,Ramanagaram,Muzamil Pasha,M,32,ANC,GEN,198764,168511,284,0.17
2463,Channapatna,Ramanagaram,Ashraf,M,36,HJP,GEN,198764,168511,152,0.09
2464,Channapatna,Ramanagaram,Anitha Kumaraswamy,F,49,JD(S),GEN,198764,168511,73635,43.7
2465,Channapatna,Ramanagaram,Jai Kisan S. R,M,30,IND,GEN,198764,168511,186,0.11
2466,Channapatna,Ramanagaram,B Nagaraj,M,62,KJP,GEN,198764,168511,373,0.22
2467,Channapatna,Ramanagaram,Sadath Alli Khan,M,72,INC,GEN,198764,168511,8134,4.83
2468,Channapatna,Ramanagaram,V.S.Sujeevan Kumar,M,47,BSP,GEN,198764,168511,726,0.43
2469,Channapatna,Ramanagaram,Shivarudraiah,M,58,BDBRAJP,GEN,198764,168511,624,0.37
2470,Channapatna,Ramanagaram,Suvarna,F,43,IND,GEN,198764,168511,379,0.22
2471,Channapatna,Ramanagaram,C P Yogeshwara,M,50,SP,GEN,198764,168511,80099,47.53
2472,Channapatna,Ramanagaram,J.T.Prakash,M,56,IND,GEN,198764,168511,165,0.1
2473,Channapatna,Ramanagaram,Ravikumar Gowda,M,36,BJP,GEN,198764,168511,1609,0.95
2474,Channapatna,Ramanagaram,Syed Zulfikar Mehdi,M,39,IND,GEN,198764,168511,989,0.59
2475,Channapatna,Ramanagaram,M C V Murthy,M,49,JD(U),GEN,198764,168511,866,0.51
2476,Malavalli,Mandya,P.M.Narendra Swamy,M,50,INC,SC,230524,172550,61869,35.86
2477,Malavalli,Mandya,B.S.Puttaswamy,M,55,AMJP,SC,230524,172550,385,0.22
2478,Malavalli,Mandya,H.Nanjundaiah,M,69,NPP,SC,230524,172550,325,0.19
2479,Malavalli,Mandya,Dr .K. Annadani,M,46,JD(S),SC,230524,172550,61331,35.54
2480,Malavalli,Mandya,G.Muniraju,M,48,KJP,SC,230524,172550,26397,15.3
2481,Malavalli,Mandya,Dr.Murthy.L.,M,59,BSRC,SC,230524,172550,8018,4.65
2482,Malavalli,Mandya,B.Somashekar,M,62,JD(U),SC,230524,172550,3914,2.27
2483,Malavalli,Mandya,Krishnamurthy.M,M,39,BSP,SC,230524,172550,2628,1.52
2484,Malavalli,Mandya,D.N.Kumara Swamy,M,48,BJP,SC,230524,172550,1697,0.98
2485,Malavalli,Mandya,M.Krishnamurthy,M,33,IND,SC,230524,172550,898,0.52
2486,Malavalli,Mandya,M.S.Shashikumar,M,28,IND,SC,230524,172550,619,0.36
2487,Malavalli,Mandya,M.Mahesha,M,32,LJP,SC,230524,172550,570,0.33
2488,Malavalli,Mandya,S.Swamy,M,54,IND,SC,230524,172550,2031,1.18
2489,Malavalli,Mandya,K.Basavaraju,M,35,CPM,SC,230524,172550,1868,1.08
2490,Maddur,Mandya,Karadakere Yogesha,M,32,HJP,GEN,196781,156272,380,0.24
2491,Maddur,Mandya,Ningegowda,M,61,IND,GEN,196781,156272,377,0.24
2492,Maddur,Mandya,Kumara,M,35,IND,GEN,196781,156272,1482,0.95
2493,Maddur,Mandya,M.Ravishankar,M,42,IND,GEN,196781,156272,590,0.38
2494,Maddur,Mandya,Madhu G.Madegowda,M,49,INC,GEN,196781,156272,48968,31.34
2495,Maddur,Mandya,K.Shivanand,M,50,BSRC,GEN,196781,156272,425,0.27
2496,Maddur,Mandya,K.M.Anandareddy,M,37,KJP,GEN,196781,156272,561,0.36
2497,Maddur,Mandya,Nadeem Baig,M,30,IND,GEN,196781,156272,338,0.22
2498,Maddur,Mandya,Vanajakshi Ramaraju,F,58,BJP,GEN,196781,156272,1745,1.12
2499,Maddur,Mandya,Kalpana Siddaraju,F,48,IND,GEN,196781,156272,15797,10.11
2500,Maddur,Mandya,Boraiah H H (Swamy),M,35,BSP,GEN,196781,156272,1843,1.18
2501,Maddur,Mandya,D.C.Thammanna,M,70,JD(S),GEN,196781,156272,80926,51.79
2502,Maddur,Mandya,Venkatesha,M,42,IND,GEN,196781,156272,2840,1.82
2503,Melukote,Mandya,Udhayakumara B.S.,M,37,BSRC,GEN,191395,160892,498,0.31
2504,Melukote,Mandya,S.Albert,M,43,IND,GEN,191395,160892,259,0.16
2505,Melukote,Mandya,K.S.Puttannaiah,M,63,SKP,GEN,191395,160892,80041,49.75
2506,Melukote,Mandya,R.Manjunatha,M,31,IND,GEN,191395,160892,339,0.21
2507,Melukote,Mandya,Arunakumar,M,33,IND,GEN,191395,160892,720,0.45
2508,Melukote,Mandya,Puttannaiah S O Timmarajappa,M,63,IND,GEN,191395,160892,535,0.33
2509,Melukote,Mandya,C.S.Puttaraju,M,49,JD(S),GEN,191395,160892,70193,43.63
2510,Melukote,Mandya,Puttannaiah S O Nanjappa,M,74,IND,GEN,191395,160892,1605,1
2511,Melukote,Mandya,S.Vasanthakumar,M,46,IND,GEN,191395,160892,1368,0.85
2512,Melukote,Mandya,Mahesha M.M.,M,38,BSP,GEN,191395,160892,1362,0.85
2513,Melukote,Mandya,Sundahally Somashekhara,M,46,HND,GEN,191395,160892,831,0.52
2514,Melukote,Mandya,G.M. Raveendra,M,48,BJP,GEN,191395,160892,827,0.51
2515,Melukote,Mandya,L.D.Ravi,M,51,INC,GEN,191395,160892,2314,1.44
2516,Mandya,Mandya,M.R. Muralidhara,M,51,IND,GEN,222941,152818,780,0.51
2517,Mandya,Mandya,Shivaprakash S.D.,M,49,IND,GEN,222941,152818,2587,1.69
2518,Mandya,Mandya,D. Venkatesh Achar,M,40,KJP,GEN,222941,152818,1457,0.95
2519,Mandya,Mandya,T.L. Ravishankar,M,47,BJP,GEN,222941,152818,3094,2.02
2520,Mandya,Mandya,Mohammad Tahir,M,41,SDPI,GEN,222941,152818,3074,2.01
2521,Mandya,Mandya,M.H. Ambareesh,M,61,INC,GEN,222941,152818,90329,59.11
2522,Mandya,Mandya,H.N. Harish,M,31,IND,GEN,222941,152818,983,0.64
2523,Mandya,Mandya,N. Murali,M,30,IND,GEN,222941,152818,331,0.22
2524,Mandya,Mandya,Bus Nanjundaiah. N.,M,56,IND,GEN,222941,152818,303,0.2
2525,Mandya,Mandya,Ashok S.D. Jayaram,M,30,IND,GEN,222941,152818,524,0.34
2526,Mandya,Mandya,Hallegere Shivaramu,M,49,IND,GEN,222941,152818,351,0.23
2527,Mandya,Mandya,Sandesh M.R.,M,29,SJKP,GEN,222941,152818,211,0.14
2528,Mandya,Mandya,M.S. Govardhana,M,28,IND,GEN,222941,152818,182,0.12
2529,Mandya,Mandya,M. Srinivas,M,61,JD(S),GEN,222941,152818,47392,31.01
2530,Mandya,Mandya,M.P. Munavar Shariff,M,55,IND,GEN,222941,152818,279,0.18
2531,Mandya,Mandya,C.T. Manjunatha,M,42,HND,GEN,222941,152818,251,0.16
2532,Mandya,Mandya,Basavegowda,M,78,IND,GEN,222941,152818,250,0.16
2533,Mandya,Mandya,Sayeed Ulla Shariff,M,43,BSRC,GEN,222941,152818,223,0.15
2534,Mandya,Mandya,Kabbanahally Puttaswamy,M,50,IND,GEN,222941,152818,217,0.14
2535,Shrirangapattana,Mandya,K.S.Nanjundegowda,M,56,SKP,GEN,195314,157807,24075,15.26
2536,Shrirangapattana,Mandya,K.Udayakumar,M,42,IND,GEN,195314,157807,443,0.28
2537,Shrirangapattana,Mandya,Ravindra Srikantaiah,M,42,IND,GEN,195314,157807,41580,26.35
2538,Shrirangapattana,Mandya,S.L.Lingaraju,M,52,INC,GEN,195314,157807,27197,17.23
2539,Shrirangapattana,Mandya,Rathnamma Basavaiah,F,41,BSP,GEN,195314,157807,1433,0.91
2540,Shrirangapattana,Mandya,T.Sridhara,M,37,BJP,GEN,195314,157807,2427,1.54
2541,Shrirangapattana,Mandya,M.Suresha,M,42,IND,GEN,195314,157807,1605,1.02
2542,Shrirangapattana,Mandya,Shambhulingegowda (Gandhivaadi),M,52,IND,GEN,195314,157807,1604,1.02
2543,Shrirangapattana,Mandya,A.B. Ramesha Bandisiddegowda,M,47,JD(S),GEN,195314,157807,55204,34.98
2544,Shrirangapattana,Mandya,K.N. Manjunatha,M,53,IND,GEN,195314,157807,706,0.45
2545,Shrirangapattana,Mandya,M.Shivalingegowda,M,40,SAJP,GEN,195314,157807,519,0.33
2546,Shrirangapattana,Mandya,Ganjam Shivu,M,50,BSRC,GEN,195314,157807,1014,0.64
2547,Nagamangala,Mandya,H.K.Krishna,M,40,IND,GEN,200796,163624,185,0.11
2548,Nagamangala,Mandya,Dr.Parthasarathi.V.Gowd A,M,41,BJP,GEN,200796,163624,1085,0.66
2549,Nagamangala,Mandya,N.S.Ashoka,M,37,IND,GEN,200796,163624,252,0.15
2550,Nagamangala,Mandya,C.P.Lavanya,F,32,AKBRP,GEN,200796,163624,157,0.1
2551,Nagamangala,Mandya,G.M.Ramesh,M,42,JD(U),GEN,200796,163624,188,0.11
2552,Nagamangala,Mandya,Murali (Hoysala),M,49,IND,GEN,200796,163624,1190,0.73
2553,Nagamangala,Mandya,N.K.Krishnaprasad,M,53,IND,GEN,200796,163624,347,0.21
2554,Nagamangala,Mandya,T.Krishnappa (K.K.),M,58,KJP,GEN,200796,163624,920,0.56
2555,Nagamangala,Mandya,Varadaraju (Ramesh Tibbanahalli),M,38,BSRC,GEN,200796,163624,215,0.13
2556,Nagamangala,Mandya,N.Chaluvarayaswamy (Swamy Gowda),M,53,JD(S),GEN,200796,163624,89203,54.52
2557,Nagamangala,Mandya,Suresh Gowdaa,M,49,INC,GEN,200796,163624,68840,42.07
2558,Nagamangala,Mandya,H.N.Narasimhamurthy,M,35,BSP,GEN,200796,163624,1042,0.64
2559,Krishnarajpet,Mandya,Krishna,M,72,IND,GEN,189137,153482,37764,24.6
2560,Krishnarajpet,Mandya,Manjulamma,F,61,IND,GEN,189137,153482,1736,1.13
2561,Krishnarajpet,Mandya,Lokesha B N,M,30,IND,GEN,189137,153482,3612,2.35
2562,Krishnarajpet,Mandya,K B Chandrashekar,M,60,INC,GEN,189137,153482,47541,30.97
2563,Krishnarajpet,Mandya,G C Asha,F,26,IND,GEN,189137,153482,2232,1.45
2564,Krishnarajpet,Mandya,Narayanagowda,M,51,JD(S),GEN,189137,153482,56784,37
2565,Krishnarajpet,Mandya,Varadarajegowda,M,58,BJP,GEN,189137,153482,2519,1.64
2566,Krishnarajpet,Mandya,K Keshava,M,44,BSRC,GEN,189137,153482,1294,0.84
2567,Shravanabelagola,Hassan,A.S.Premadharmaiah.,F,30,BSRC,GEN,189541,155814,155,0.1
2568,Shravanabelagola,Hassan,Dinesh.P.Shravanabelago La,M,29,AKBRP,GEN,189541,155814,181,0.12
2569,Shravanabelagola,Hassan,C.S.Puttegowda,M,63,INC,GEN,189541,155814,63043,40.46
2570,Shravanabelagola,Hassan,C.N.Balakrishna,M,44,JD(S),GEN,189541,155814,87185,55.95
2571,Shravanabelagola,Hassan,Rangaswamy. M.R. Mathigatta.,M,35,BSP,GEN,189541,155814,652,0.42
2572,Shravanabelagola,Hassan,K. Kalenahally Kovi Babanna,M,52,IND,GEN,189541,155814,632,0.41
2573,Shravanabelagola,Hassan,Arjun Kumar .G.B.,M,29,IND,GEN,189541,155814,626,0.4
2574,Shravanabelagola,Hassan,M.Ramaiah,M,50,IND,GEN,189541,155814,787,0.51
2575,Shravanabelagola,Hassan,Aralapura Manjegowda A.N.,M,43,KRRS,GEN,189541,155814,422,0.27
2576,Shravanabelagola,Hassan,B. Mohan Kumar,M,53,NPP,GEN,189541,155814,150,0.1
2577,Shravanabelagola,Hassan,Manjunath.C.N.(Patel),M,51,BJP,GEN,189541,155814,1981,1.27
2578,Arsikere,Hassan,Auto Ravi (Bonda),M,32,IND,GEN,197423,158869,519,0.33
2579,Arsikere,Hassan,B.Shivaramu,M,63,INC,GEN,197423,158869,46948,29.55
2580,Arsikere,Hassan,N.P.Rajendraprasad,M,29,HND,GEN,197423,158869,745,0.47
2581,Arsikere,Hassan,K.M.Shivalinge Gowda,M,55,JD(S),GEN,197423,158869,76579,48.2
2582,Arsikere,Hassan,T.M.Chandrashekaraiah (Devaraj Thirupathihalli),M,43,BSP,GEN,197423,158869,561,0.35
2583,Arsikere,Hassan,Kumara Bhovi,M,47,BDBRAJP,GEN,197423,158869,1335,0.84
2584,Arsikere,Hassan,Dr Lokesh D.G,M,45,KJP,GEN,197423,158869,26312,16.56
2585,Arsikere,Hassan,D.B.Gangadhar Dummenahalli,M,60,BJP,GEN,197423,158869,2464,1.55
2586,Arsikere,Hassan,B.K.Somashekar,M,42,JD(U),GEN,197423,158869,605,0.38
2587,Arsikere,Hassan,Jayanna,M,58,BSRC,GEN,197423,158869,1244,0.78
2588,Arsikere,Hassan,Gangadharappa,M,46,IND,GEN,197423,158869,1557,0.98
2589,Belur,Hassan,H.M.Viswanath,M,60,KJP,GEN,174842,132940,22203,16.7
2590,Belur,Hassan,Y.N Rudresha Gowda,M,57,INC,GEN,174842,132940,48802,36.71
2591,Belur,Hassan,Dhananjayamurthy. K.B,M,38,SP,GEN,174842,132940,538,0.4
2592,Belur,Hassan,B.C.Chandrashekara Aradya,M,60,IND,GEN,174842,132940,524,0.39
2593,Belur,Hassan,K.S.Lingesha,M,54,JD(S),GEN,174842,132940,41273,31.05
2594,Belur,Hassan,Channegowda,M,52,JD(U),GEN,174842,132940,1023,0.77
2595,Belur,Hassan,Eshwarahally Lakshmana,M,55,BJP,GEN,174842,132940,10281,7.73
2596,Belur,Hassan,Gangadhar Bahujan,M,33,BSP,GEN,174842,132940,5326,4.01
2597,Belur,Hassan,Ramanna,M,68,IND,GEN,174842,132940,1499,1.13
2598,Belur,Hassan,Bujendra. B.R.,M,46,BSRC,GEN,174842,132940,830,0.62
2599,Belur,Hassan,K.G.Kumaraswamy Kanayakanahally,M,58,IND,GEN,174842,132940,641,0.48
2600,Hassan,Hassan,H.S.Prakash,M,61,JD(S),GEN,188414,131059,61306,46.78
2601,Hassan,Hassan,Ejas Ahmed Farooqi,M,56,BRPP,GEN,188414,131059,357,0.27
2602,Hassan,Hassan,Salim Khan Gorur,M,43,BSRC,GEN,188414,131059,213,0.16
2603,Hassan,Hassan,H.A.Nanje Gowda Ashok Rangoli,M,42,JD(U),GEN,188414,131059,209,0.16
2604,Hassan,Hassan,R.G.Satish,M,41,BPJP,GEN,188414,131059,173,0.13
2605,Hassan,Hassan,H.K.Mahesh,M,44,INC,GEN,188414,131059,57110,43.58
2606,Hassan,Hassan,Guruprasad Picture Palace Guruji,M,41,BJP,GEN,188414,131059,6083,4.64
2607,Hassan,Hassan,A.P.Ahamad,M,67,IND,GEN,188414,131059,1299,0.99
2608,Hassan,Hassan,Hemavathi Anantha,F,40,IND,GEN,188414,131059,942,0.72
2609,Hassan,Hassan,Kodihally Chandrashekar,M,55,KRRS,GEN,188414,131059,901,0.69
2610,Hassan,Hassan,S.A.Ibrahim (Soofi),M,36,SDPI,GEN,188414,131059,771,0.59
2611,Hassan,Hassan,H.S.Manju (Bangari),M,40,IND,GEN,188414,131059,741,0.57
2612,Hassan,Hassan,Santosh.U.R.,M,29,IND,GEN,188414,131059,572,0.44
2613,Hassan,Hassan,Ravikanth.S.S. Gowda,M,50,IND,GEN,188414,131059,382,0.29
2614,Holenarasipur,Hassan,Shobha,F,30,BSRC,GEN,198333,162263,363,0.22
2615,Holenarasipur,Hassan,S.G. Anupama,F,43,INC,GEN,198333,162263,62655,38.61
2616,Holenarasipur,Hassan,M.Mahesh Alias Harsha,M,42,IND,GEN,198333,162263,1258,0.78
2617,Holenarasipur,Hassan,K.R Narayanagowda,M,43,IND,GEN,198333,162263,817,0.5
2618,Holenarasipur,Hassan,M.C Shivanna,M,40,BSP,GEN,198333,162263,1491,0.92
2619,Holenarasipur,Hassan,G.T Hemanth Kumar,M,45,BJP,GEN,198333,162263,1277,0.79
2620,Holenarasipur,Hassan,H.D Revanna,M,55,JD(S),GEN,198333,162263,92713,57.14
2621,Holenarasipur,Hassan,Yamuna H.L.,F,41,KJP,GEN,198333,162263,746,0.46
2622,Holenarasipur,Hassan,D.H Sathisha,M,40,JD(U),GEN,198333,162263,494,0.3
2623,Holenarasipur,Hassan,K.Kalenahalli Kovi Babanna,M,52,IND,GEN,198333,162263,449,0.28
2624,Arkalgud,Hassan,B.C Rajesh,M,40,BSP,GEN,197950,170262,2774,1.63
2625,Arkalgud,Hassan,S. Puttaswamy,M,61,KJP,GEN,197950,170262,12259,7.2
2626,Arkalgud,Hassan,K.K Yogeshappa,M,49,IND,GEN,197950,170262,2789,1.64
2627,Arkalgud,Hassan,Manju A,M,55,INC,GEN,197950,170262,61369,36.04
2628,Arkalgud,Hassan,Manjunatha,M,33,BDBRAJP,GEN,197950,170262,819,0.48
2629,Arkalgud,Hassan,K.B Yogegowda,M,38,IND,GEN,197950,170262,713,0.42
2630,Arkalgud,Hassan,Rajashekhara,M,28,JD(U),GEN,197950,170262,444,0.26
2631,Arkalgud,Hassan,G.S Muralidhara,M,30,BSRC,GEN,197950,170262,405,0.24
2632,Arkalgud,Hassan,A.T Ramaswamy,M,61,JD(S),GEN,197950,170262,52575,30.88
2633,Arkalgud,Hassan,H. Yogaramesha,M,44,IND,GEN,197950,170262,32477,19.07
2634,Arkalgud,Hassan,H.S Yogesha,M,30,IND,GEN,197950,170262,1021,0.6
2635,Arkalgud,Hassan,Shivakumar G A,M,28,SAJP,GEN,197950,170262,842,0.49
2636,Arkalgud,Hassan,M.K Nataraj,M,51,BJP,GEN,197950,170262,1775,1.04
2637,Sakaleshpur,Hassan,Venkatesh,M,47,JD(U),SC,181602,140486,669,0.48
2638,Sakaleshpur,Hassan,Gangadhara Prasad,M,50,IND,SC,181602,140486,580,0.41
2639,Sakaleshpur,Hassan,D. Mallesh,M,60,INC,SC,181602,140486,30533,21.73
2640,Sakaleshpur,Hassan,Umesh Belagodu,M,45,KJP,SC,181602,140486,28117,20.01
2641,Sakaleshpur,Hassan,Dr. H.R. Narayanaswamy,M,46,BJP,SC,181602,140486,7336,5.22
2642,Sakaleshpur,Hassan,Kumargourav Hethur,M,44,BSP,SC,181602,140486,4424,3.15
2643,Sakaleshpur,Hassan,Sanjay Babu V.,M,36,IND,SC,181602,140486,2069,1.47
2644,Sakaleshpur,Hassan,Puttaiah,M,68,HND,SC,181602,140486,1309,0.93
2645,Sakaleshpur,Hassan,Valalahalli Veeresha,M,46,IND,SC,181602,140486,1032,0.73
2646,Sakaleshpur,Hassan,Kumaraswamy H.K.,M,58,JD(S),SC,181602,140486,63602,45.27
2647,Sakaleshpur,Hassan,R. Devaraju,M,48,IND,SC,181602,140486,815,0.58
2648,Belthangady,Dakshina Kannada,K. Vasantha Bangera,M,68,INC,GEN,193864,146229,74530,50.97
2649,Belthangady,Dakshina Kannada,Ranjan G. Gowda,M,31,BJP,GEN,193864,146229,58789,40.2
2650,Belthangady,Dakshina Kannada,B.M. Bhat,M,47,CPM,GEN,193864,146229,4532,3.1
2651,Belthangady,Dakshina Kannada,Rajashree S. Hegde,F,47,JD(S),GEN,193864,146229,2682,1.83
2652,Belthangady,Dakshina Kannada,Sukhesha Kumar,M,34,KJP,GEN,193864,146229,2673,1.83
2653,Belthangady,Dakshina Kannada,Chennakeshava,M,56,BSP,GEN,193864,146229,1747,1.19
2654,Belthangady,Dakshina Kannada,Venkatesha Bende,M,41,JD(U),GEN,193864,146229,1276,0.87
2655,Moodabidri,Dakshina Kannada,Umanatha Kotian,M,53,BJP,GEN,173553,128808,48630,37.75
2656,Moodabidri,Dakshina Kannada,Michel Lobo,M,58,KJP,GEN,173553,128808,1354,1.05
2657,Moodabidri,Dakshina Kannada,Abhaya Kumar Jain,M,29,IND,GEN,173553,128808,1650,1.28
2658,Moodabidri,Dakshina Kannada,K Abhayachandra,M,64,INC,GEN,173553,128808,53180,41.29
2659,Moodabidri,Dakshina Kannada,Amaranatha Shetty K,M,73,JD(S),GEN,173553,128808,20471,15.89
2660,Moodabidri,Dakshina Kannada,Ismail B,M,38,SDPI,GEN,173553,128808,3523,2.74
2661,Mangalore City North,Dakshina Kannada,Gulam Mohammed,M,44,JD(S),GEN,204413,145853,1808,1.24
2662,Mangalore City North,Dakshina Kannada,Supreeth Kumar Poojary,M,36,NCP,GEN,204413,145853,1136,0.78
2663,Mangalore City North,Dakshina Kannada,H. Vinaya Acharya,M,46,IND,GEN,204413,145853,1536,1.05
2664,Mangalore City North,Dakshina Kannada,Mahabala Shetty Bhagamandla,M,76,IND,GEN,204413,145853,647,0.44
2665,Mangalore City North,Dakshina Kannada,Maxim Pinto,M,48,IND,GEN,204413,145853,878,0.6
2666,Mangalore City North,Dakshina Kannada,B.A.Mohiuddin Bava,M,49,INC,GEN,204413,145853,69897,47.92
2667,Mangalore City North,Dakshina Kannada,Krishna.J.Palemar,M,57,BJP,GEN,204413,145853,64524,44.24
2668,Mangalore City North,Dakshina Kannada,Aboobakkar,M,42,SDPI,GEN,204413,145853,3323,2.28
2669,Mangalore City North,Dakshina Kannada,Ramachandra Baikampady,M,62,KJP,GEN,204413,145853,2104,1.44
2670,Mangalore City South,Dakshina Kannada,Yogeesh Naik,M,30,IND,GEN,205065,132315,258,0.19
2671,Mangalore City South,Dakshina Kannada,Harish Alva,M,42,JD(U),GEN,205065,132315,96,0.07
2672,Mangalore City South,Dakshina Kannada,J.R.Lobo,M,60,INC,GEN,205065,132315,67829,51.26
2673,Mangalore City South,Dakshina Kannada,Sachin Hegde,M,44,IND,GEN,205065,132315,283,0.21
2674,Mangalore City South,Dakshina Kannada,S.P.Changappa,M,54,JD(S),GEN,205065,132315,1672,1.26
2675,Mangalore City South,Dakshina Kannada,Noushad Mohammed,M,34,IND,GEN,205065,132315,202,0.15
2676,Mangalore City South,Dakshina Kannada,N. Yogish Bhat,M,59,BJP,GEN,205065,132315,55554,41.99
2677,Mangalore City South,Dakshina Kannada,Habib Khader,M,44,IND,GEN,205065,132315,401,0.3
2678,Mangalore City South,Dakshina Kannada,Derick Pinto,M,34,PPOI,GEN,205065,132315,377,0.28
2679,Mangalore City South,Dakshina Kannada,Jaleel Krishnapura,M,34,SDPI,GEN,205065,132315,1672,1.26
2680,Mangalore City South,Dakshina Kannada,Vasanth Achari,M,47,CPM,GEN,205065,132315,3016,2.28
2681,Mangalore City South,Dakshina Kannada,Yogish Shetty Jeppu,M,39,IND,GEN,205065,132315,298,0.23
2682,Mangalore City South,Dakshina Kannada,Dayananda Shetty,M,58,KJP,GEN,205065,132315,657,0.5
2683,Mangalore,Dakshina Kannada,Kabheer Ullala,M,47,IND,GEN,168319,124927,402,0.32
2684,Mangalore,Dakshina Kannada,Abdul Aziz Malar,M,59,JD(S),GEN,168319,124927,2152,1.72
2685,Mangalore,Dakshina Kannada,Abdul Rahiman,M,40,IND,GEN,168319,124927,263,0.21
2686,Mangalore,Dakshina Kannada,U T Khader,M,43,INC,GEN,168319,124927,69450,55.59
2687,Mangalore,Dakshina Kannada,Mahammed Haneef,M,57,IND,GEN,168319,124927,644,0.52
2688,Mangalore,Dakshina Kannada,Farooq U.H,M,44,IND,GEN,168319,124927,514,0.41
2689,Mangalore,Dakshina Kannada,Alfred D'Souza,M,53,IND,GEN,168319,124927,387,0.31
2690,Mangalore,Dakshina Kannada,T Ismail,M,53,IND,GEN,168319,124927,248,0.2
2691,Mangalore,Dakshina Kannada,K Krishnappa Salian,M,60,CPM,GEN,168319,124927,3815,3.05
2692,Mangalore,Dakshina Kannada,Hameed Ullal,M,51,JD(U),GEN,168319,124927,166,0.13
2693,Mangalore,Dakshina Kannada,Bava Mohammed,M,64,IND,GEN,168319,124927,810,0.65
2694,Mangalore,Dakshina Kannada,Mohammed Akram Hasan,M,43,SDPI,GEN,168319,124927,4808,3.85
2695,Mangalore,Dakshina Kannada,Chandrahas Ullal,M,58,BJP,GEN,168319,124927,40339,32.29
2696,Mangalore,Dakshina Kannada,Ibrahim,M,44,IND,GEN,168319,124927,200,0.16
2697,Mangalore,Dakshina Kannada,K Raveendra Shetty,M,42,KJP,GEN,168319,124927,729,0.58
2698,Bantval,Dakshina Kannada,B.Ramanatha Rai,M,61,INC,GEN,197060,156188,81665,52.29
2699,Bantval,Dakshina Kannada,Rajesh Naik Ulipady,M,55,BJP,GEN,197060,156188,63815,40.86
2700,Bantval,Dakshina Kannada,Krishnappa Poojary Kalladka,M,40,JD(S),GEN,197060,156188,1927,1.23
2701,Bantval,Dakshina Kannada,Lolaksha,M,51,RPI(A),GEN,197060,156188,1511,0.97
2702,Bantval,Dakshina Kannada,Ibrahim Kailara,M,40,KJP,GEN,197060,156188,1157,0.74
2703,Bantval,Dakshina Kannada,Advocate Abdul Majid,M,42,SDPI,GEN,197060,156188,6113,3.91
2704,Puttur,Dakshina Kannada,Dinesh B N,M,38,JD(S),GEN,179600,142808,6625,4.64
2705,Puttur,Dakshina Kannada,Abubakkar Siddik,M,36,SDPI,GEN,179600,142808,4442,3.11
